STATENAME,URL,WEBSITE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
South Carolina,http://www.scdhec.gov/Health/DiseasesandConditions/InfectiousDiseases/Flu/FluData/,"Influenza Activity and Surveillance""""",Level 10,High,Feb-23-2019,8,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Oct-06-2018,40,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Oct-13-2018,41,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Oct-20-2018,42,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Oct-27-2018,43,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Nov-03-2018,44,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Nov-10-2018,45,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Nov-17-2018,46,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Nov-24-2018,47,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Dec-01-2018,48,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Dec-08-2018,49,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Dec-15-2018,50,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Dec-22-2018,51,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Dec-29-2018,52,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 2,Minimal,Jan-05-2019,1,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 1,Minimal,Jan-12-2019,2,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 3,Minimal,Jan-19-2019,3,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"""Influenza Information""",Level 4,Low,Jan-26-2019,4,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"Influenza Information""""",Level 5,Low,Feb-02-2019,5,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"Influenza Information""""",Level 4,Low,Feb-09-2019,6,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"Influenza Information""""",Level 5,Low,Feb-16-2019,7,2018-19
South Dakota,http://doh.sd.gov/diseases/infectious/flu/default.aspx,"Influenza Information""""",Level 6,Moderate,Feb-23-2019,8,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Oct-06-2018,40,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Oct-13-2018,41,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Oct-20-2018,42,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Oct-27-2018,43,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Nov-03-2018,44,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Nov-10-2018,45,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Nov-17-2018,46,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Nov-24-2018,47,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Dec-01-2018,48,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Dec-08-2018,49,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 2,Minimal,Dec-15-2018,50,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Dec-22-2018,51,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 5,Low,Dec-29-2018,52,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 5,Low,Jan-05-2019,1,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 1,Minimal,Jan-12-2019,2,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 2,Minimal,Jan-19-2019,3,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 6,Moderate,Jan-26-2019,4,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"Influenza-Like Illness Surveillance Summary Archive""""",Level 9,High,Feb-02-2019,5,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"Influenza-Like Illness Surveillance Summary Archive""""",Level 10,High,Feb-09-2019,6,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"Influenza-Like Illness Surveillance Summary Archive""""",Level 10,High,Feb-16-2019,7,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"Influenza-Like Illness Surveillance Summary Archive""""",Level 5,Low,Feb-23-2019,8,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 1,Minimal,Oct-06-2018,40,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 1,Minimal,Oct-13-2018,41,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 1,Minimal,Oct-20-2018,42,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 1,Minimal,Oct-27-2018,43,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 2,Minimal,Nov-03-2018,44,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 2,Minimal,Nov-10-2018,45,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 3,Minimal,Nov-17-2018,46,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 3,Minimal,Nov-24-2018,47,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 3,Minimal,Dec-01-2018,48,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 3,Minimal,Dec-08-2018,49,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 5,Low,Dec-15-2018,50,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 7,Moderate,Dec-22-2018,51,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 10,High,Dec-29-2018,52,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 8,High,Jan-05-2019,1,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 7,Moderate,Jan-12-2019,2,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 10,High,Jan-19-2019,3,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 10,High,Jan-26-2019,4,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 10,High,Feb-02-2019,5,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 10,High,Feb-09-2019,6,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 10,High,Feb-16-2019,7,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 10,High,Feb-23-2019,8,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 1,Minimal,Oct-06-2018,40,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 1,Minimal,Oct-13-2018,41,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 1,Minimal,Oct-20-2018,42,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 2,Minimal,Oct-27-2018,43,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 1,Minimal,Nov-03-2018,44,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 3,Minimal,Nov-10-2018,45,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 3,Minimal,Nov-17-2018,46,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 5,Low,Nov-24-2018,47,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 4,Low,Dec-01-2018,48,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 4,Low,Dec-08-2018,49,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 4,Low,Dec-15-2018,50,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 6,Moderate,Dec-22-2018,51,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 10,High,Dec-29-2018,52,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 9,High,Jan-05-2019,1,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 7,Moderate,Jan-12-2019,2,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 7,Moderate,Jan-19-2019,3,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 9,High,Jan-26-2019,4,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 10,High,Feb-02-2019,5,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 10,High,Feb-09-2019,6,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 10,High,Feb-16-2019,7,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 10,High,Feb-23-2019,8,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Oct-06-2018,40,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Oct-13-2018,41,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Oct-20-2018,42,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Oct-27-2018,43,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Nov-03-2018,44,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Nov-10-2018,45,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Nov-17-2018,46,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Nov-24-2018,47,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Dec-01-2018,48,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 1,Minimal,Dec-08-2018,49,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 2,Minimal,Dec-15-2018,50,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 2,Minimal,Dec-22-2018,51,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 6,Moderate,Dec-29-2018,52,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 4,Low,Jan-05-2019,1,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 7,Moderate,Jan-12-2019,2,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 7,Moderate,Jan-19-2019,3,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 9,High,Jan-26-2019,4,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 9,High,Feb-02-2019,5,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 6,Moderate,Feb-09-2019,6,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 8,High,Feb-16-2019,7,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 7,Moderate,Feb-23-2019,8,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 3,Minimal,Oct-06-2018,40,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Oct-13-2018,41,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Oct-20-2018,42,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 2,Minimal,Oct-27-2018,43,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 2,Minimal,Nov-03-2018,44,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Nov-10-2018,45,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Nov-17-2018,46,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Nov-24-2018,47,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Dec-01-2018,48,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Dec-08-2018,49,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Dec-15-2018,50,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Dec-22-2018,51,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 2,Minimal,Dec-29-2018,52,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 1,Minimal,Jan-05-2019,1,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 3,Minimal,Jan-12-2019,2,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 6,Moderate,Jan-19-2019,3,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 3,Minimal,Jan-26-2019,4,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 3,Minimal,Feb-02-2019,5,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 2,Minimal,Feb-09-2019,6,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 1,Minimal,Feb-16-2019,7,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 0,Insufficient Data,Feb-23-2019,8,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 2,Minimal,Oct-06-2018,40,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 2,Minimal,Oct-13-2018,41,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 3,Minimal,Oct-20-2018,42,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 3,Minimal,Oct-27-2018,43,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 3,Minimal,Nov-03-2018,44,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 4,Low,Nov-10-2018,45,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 4,Low,Nov-17-2018,46,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 5,Low,Nov-24-2018,47,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 5,Low,Dec-01-2018,48,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 5,Low,Dec-08-2018,49,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 6,Moderate,Dec-15-2018,50,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 6,Moderate,Dec-22-2018,51,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 8,High,Dec-29-2018,52,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 8,High,Jan-05-2019,1,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 7,Moderate,Jan-12-2019,2,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 8,High,Jan-19-2019,3,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 10,High,Jan-26-2019,4,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 10,High,Feb-02-2019,5,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 10,High,Feb-09-2019,6,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 10,High,Feb-16-2019,7,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 10,High,Feb-23-2019,8,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Oct-06-2018,40,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Oct-13-2018,41,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Oct-20-2018,42,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Oct-27-2018,43,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Nov-03-2018,44,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Nov-10-2018,45,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Nov-17-2018,46,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Nov-24-2018,47,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Dec-01-2018,48,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Dec-08-2018,49,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Dec-15-2018,50,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 1,Minimal,Dec-22-2018,51,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 2,Minimal,Dec-29-2018,52,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 2,Minimal,Jan-05-2019,1,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 2,Minimal,Jan-12-2019,2,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 3,Minimal,Jan-19-2019,3,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 4,Low,Jan-26-2019,4,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 5,Low,Feb-02-2019,5,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 5,Low,Feb-09-2019,6,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 9,High,Feb-16-2019,7,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 5,Low,Feb-23-2019,8,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Oct-06-2018,40,2018-19
